Tic, Customer ID, TXN, Amount($), Receiver ID
1240,678168202,Transfer,238.164,1098676782
1240,1557409205,Withdraw,519.082,
1240,2041459788,Withdraw,83.8886,
1241,111714879,Deposit,799.729,
1241,870982877,Deposit,822.254,
1241,678168202,Transfer,118.077,2041459788
1242,111714879,Transfer,310.03,241087590
1243,919937413,Transfer,484.557,2041459788
1243,678168202,Transfer,684.403,870982877
1243,1557409205,Transfer,95.1089,1953638483
1243,1098676782,Transfer,198.45,111714879
1244,111714879,Deposit,805.688,
1244,241087590,Deposit,24.2603,
1244,919937413,Withdraw,387.689,
1245,111714879,Transfer,895.271,2041459788
1245,919937413,Transfer,31.3252,241087590
1245,1953638483,Withdraw,401.927,
1245,1098676782,Transfer,618.045,870982877
1246,111714879,Transfer,18.5379,1098676782
1246,2041459788,Deposit,889.811,
1247,241087590,Deposit,803.856,
1247,870982877,Transfer,182.77,1098676782
1247,1953638483,Transfer,190.473,1557409205
1248,111714879,Deposit,267.02,
1248,919937413,Transfer,780.897,1098676782
1248,1953638483,Transfer,526.354,678168202
1248,1557409205,Transfer,516.351,2041459788
1249,870982877,Withdraw,831.196,
1249,1953638483,Transfer,291.215,919937413
1250,678168202,Transfer,924.827,241087590
1250,1557409205,Withdraw,314.676,
1250,1098676782,Deposit,531.121,
1250,2041459788,Deposit,451.182,
1251,111714879,Deposit,485.479,
1251,919937413,Transfer,748.273,678168202
1251,1557409205,Deposit,873.053,
1251,2041459788,Deposit,152.665,
1252,1098676782,Deposit,804.424,
1253,111714879,Transfer,150.807,241087590
1253,870982877,Withdraw,240.725,
1253,1098676782,Withdraw,825.691,
1253,2041459788,Transfer,150.209,678168202
1254,241087590,Deposit,281.826,
1255,241087590,Transfer,97.2917,1953638483
1255,919937413,Withdraw,24.5501,
1256,241087590,Withdraw,245.366,
1256,1098676782,Withdraw,819.319,
1257,241087590,Transfer,32.7473,678168202
1257,870982877,Transfer,835.249,1953638483
1257,1098676782,Withdraw,822.055,
1257,2041459788,Transfer,885.853,919937413
1258,241087590,Deposit,16.3939,
1258,919937413,Deposit,53.36,
1258,870982877,Withdraw,254.31,
1258,1953638483,Transfer,298.464,1098676782
1258,2041459788,Deposit,4.8023,
1259,241087590,Transfer,355.302,1098676782
1259,1953638483,Transfer,390.458,2041459788
1259,1557409205,Transfer,726.785,111714879
1260,111714879,Deposit,611.268,
1260,919937413,Withdraw,580.333,
1260,870982877,Transfer,744.691,241087590
1260,1557409205,Withdraw,302.579,
1260,1098676782,Transfer,813.637,1953638483
1261,241087590,Transfer,81.4929,870982877
1261,1098676782,Deposit,864.196,
1262,111714879,Transfer,139.177,1557409205
1262,1098676782,Withdraw,705.777,
1262,2041459788,Deposit,777.953,
1263,870982877,Withdraw,56.5995,
1263,1098676782,Deposit,752.922,
1265,1098676782,Withdraw,217.985,
1265,2041459788,Deposit,918.793,
1266,241087590,Transfer,15.2432,2041459788
1266,919937413,Deposit,488.979,
1266,1953638483,Transfer,545.787,1557409205
1267,241087590,Withdraw,776.138,
1267,1953638483,Deposit,106.937,
1267,1557409205,Deposit,75.1801,
1267,1098676782,Transfer,293.165,111714879
1268,919937413,Deposit,858.452,
1268,1557409205,Transfer,165.853,241087590
1269,241087590,Transfer,683.138,870982877
1270,111714879,Transfer,529.222,1557409205
1270,870982877,Transfer,468.57,1953638483
1270,2041459788,Transfer,926.619,1098676782
1271,241087590,Deposit,266.878,
1271,919937413,Deposit,300.283,
1272,1953638483,Withdraw,647.223,
1272,1557409205,Transfer,993.709,2041459788
1272,1098676782,Withdraw,859.249,
1273,241087590,Withdraw,179.767,
1273,919937413,Withdraw,751.401,
1273,1557409205,Deposit,477.16,
1273,2041459788,Withdraw,932.993,
1274,111714879,Transfer,593.242,919937413
1274,1557409205,Deposit,686.617,
1275,111714879,Deposit,411.415,
1275,870982877,Deposit,349.685,
1275,1953638483,Withdraw,66.7458,
1275,1557409205,Transfer,51.2869,241087590
1276,1098676782,Deposit,426.672,
1276,2041459788,Transfer,282.047,241087590
1277,111714879,Withdraw,493.892,
1277,1953638483,Transfer,55.7602,870982877
1277,1098676782,Withdraw,25.9188,
1278,2041459788,Transfer,111.929,870982877
1279,919937413,Deposit,354.62,
1279,870982877,Deposit,912.358,
1279,1098676782,Withdraw,557.782,
1280,111714879,Deposit,734.829,
1280,1098676782,Deposit,734.191,
1281,111714879,Withdraw,61.9416,
1282,241087590,Deposit,344.974,
1282,1953638483,Transfer,151.573,1557409205
1282,1098676782,Withdraw,704.816,
1282,2041459788,Withdraw,358.467,
1283,111714879,Withdraw,939.397,
1283,870982877,Deposit,333.036,
1283,1557409205,Transfer,293.895,1098676782
1284,241087590,Transfer,606.918,1557409205
1284,919937413,Withdraw,193.55,
1284,1953638483,Withdraw,524.858,
1284,2041459788,Deposit,951.892,
1285,870982877,Withdraw,747.393,
1285,1557409205,Transfer,629.219,919937413
1286,870982877,Withdraw,228.748,
1286,1953638483,Deposit,587.064,
1286,2041459788,Withdraw,359.167,
1287,241087590,Transfer,879.178,111714879
1287,870982877,Deposit,848.219,
1287,1557409205,Transfer,626.571,1098676782
1289,111714879,Transfer,163.93,1953638483
1290,111714879,Deposit,76.325,
1290,919937413,Transfer,983.065,241087590
1290,1953638483,Deposit,897.766,
1290,1098676782,Withdraw,337.815,
1291,1098676782,Transfer,588.047,1557409205
1292,1098676782,Deposit,138.223,
1293,1953638483,Transfer,577.585,1557409205
1294,111714879,Transfer,187.236,1098676782
1294,919937413,Withdraw,718.899,
1295,241087590,Withdraw,200.103,
1295,1953638483,Deposit,611.055,
1295,1557409205,Withdraw,303.038,
1296,111714879,Deposit,908.458,
1296,241087590,Withdraw,0.520175,
1296,1953638483,Deposit,598.03,
1296,1098676782,Transfer,55.4014,870982877
1297,111714879,Deposit,543.323,
1297,1953638483,Deposit,687.125,
1298,241087590,Transfer,479.308,919937413
1298,870982877,Deposit,992.224,
1298,1953638483,Deposit,811.273,
1298,1557409205,Transfer,74.8653,111714879
1298,1098676782,Deposit,404.917,
1299,111714879,Deposit,943.899,
1299,241087590,Transfer,84.8907,1953638483
1299,919937413,Deposit,0.644698,
1299,870982877,Transfer,46.0571,1098676782
1300,111714879,Transfer,542.25,1953638483
1300,241087590,Transfer,327.622,919937413
1300,870982877,Deposit,635.283,
1301,1953638483,Transfer,814.15,241087590
1302,111714879,Transfer,864.532,1557409205
1303,870982877,Deposit,47.5461,
1304,241087590,Withdraw,653.178,
1304,870982877,Deposit,85.9302,
1304,1557409205,Transfer,925.264,1953638483
1305,919937413,Withdraw,540.661,
1305,870982877,Deposit,947.336,
1306,241087590,Deposit,914.28,
1306,870982877,Deposit,226.02,
1306,1098676782,Deposit,420.845,
1307,1557409205,Deposit,755.736,
1307,1098676782,Deposit,990.709,
1308,111714879,Withdraw,668.706,
1308,870982877,Withdraw,958.216,
1308,1953638483,Withdraw,895.289,
1308,1557409205,Deposit,46.7122,
1308,1098676782,Deposit,987.94,
1309,111714879,Withdraw,613.423,
1309,919937413,Withdraw,32.76,
1309,870982877,Withdraw,13.0636,
1310,111714879,Deposit,195.44,
1310,241087590,Deposit,931.018,
1310,870982877,Deposit,872.778,
1311,111714879,Deposit,689.437,
1311,919937413,Withdraw,794.777,
1311,1557409205,Withdraw,518.834,
1313,111714879,Transfer,632.069,1098676782
1313,241087590,Deposit,514.919,
1313,1953638483,Withdraw,780.957,
1314,919937413,Deposit,600.073,
1314,1557409205,Withdraw,950.18,
1315,919937413,Transfer,13.6976,111714879
1315,1953638483,Transfer,432.356,1098676782
1315,1557409205,Withdraw,501.839,
1316,111714879,Deposit,513.417,
1316,919937413,Deposit,843.446,
1316,1953638483,Withdraw,504.323,
1316,1098676782,Deposit,424.054,
1317,241087590,Deposit,353.084,
1317,1557409205,Transfer,675.789,870982877
1318,111714879,Deposit,712.803,
1318,241087590,Transfer,209.768,1953638483
1318,919937413,Withdraw,306.08,
1319,111714879,Deposit,853.713,
1319,919937413,Withdraw,650.046,
1319,870982877,Deposit,251.657,
1319,1953638483,Withdraw,778.835,
1319,1557409205,Withdraw,3.12994,
1319,1098676782,Deposit,768.54,
1321,111714879,Transfer,235.302,1953638483
1321,919937413,Transfer,712.92,1557409205
1322,1557409205,Transfer,217.339,241087590
1322,1098676782,Withdraw,962.136,
1323,919937413,Transfer,365.937,870982877
1323,1953638483,Withdraw,831.481,
1323,1557409205,Withdraw,718.886,
1324,241087590,Transfer,909.612,1953638483
1324,1098676782,Deposit,413.008,
1325,870982877,Withdraw,740.813,
1326,1953638483,Deposit,890.684,
1326,1098676782,Withdraw,563.253,
1327,1953638483,Transfer,343.293,870982877
1328,919937413,Transfer,815.925,1953638483
1328,870982877,Withdraw,724.742,
1329,919937413,Withdraw,254.809,
1329,870982877,Transfer,571.275,1557409205
1330,919937413,Transfer,224.134,1098676782
1330,1953638483,Transfer,748.438,870982877
1331,111714879,Transfer,651.229,241087590
1331,1557409205,Deposit,693.261,
1332,241087590,Withdraw,234.393,
1332,870982877,Transfer,706.74,919937413
1333,111714879,Deposit,80.4397,
1333,241087590,Transfer,532.068,1557409205
1333,919937413,Withdraw,4.77669,
1334,111714879,Deposit,235.777,
1334,1953638483,Withdraw,43.7225,
1334,1557409205,Deposit,564.896,
1335,241087590,Withdraw,294.43,
1335,919937413,Withdraw,658.78,
1335,1098676782,Withdraw,335.395,
1336,111714879,Transfer,736.965,241087590
1336,870982877,Deposit,550.016,
1337,111714879,Deposit,113.783,
1337,241087590,Transfer,748.006,870982877
1337,1557409205,Withdraw,275.978,
1337,1098676782,Withdraw,255.203,
1338,919937413,Transfer,907.695,1098676782
1339,241087590,Transfer,921.815,111714879
1339,919937413,Withdraw,46.6047,
1339,870982877,Transfer,12.9297,1557409205
1340,241087590,Withdraw,48.8441,
1341,1098676782,Withdraw,821.689,
1342,241087590,Withdraw,307.216,
1342,870982877,Withdraw,235.135,
1343,870982877,Deposit,955.595,
1343,1953638483,Transfer,926.349,1098676782
1344,919937413,Withdraw,389.852,
1344,1098676782,Transfer,92.5394,241087590
1345,111714879,Withdraw,739.215,
1345,241087590,Transfer,987.28,1953638483
1346,919937413,Deposit,657.085,
1347,919937413,Transfer,134.446,1953638483
1347,870982877,Transfer,125.966,241087590
1347,1437381479,Deposit,446.988,
1348,241087590,Deposit,109.634,
1348,1437381479,Transfer,811.124,1098676782
1349,870982877,Deposit,472.398,
1349,1098676782,Withdraw,426.698,
1350,111714879,Transfer,69.0124,870982877
1350,241087590,Deposit,619.022,
1350,919937413,Withdraw,702.227,
1350,1953638483,Withdraw,528.611,
1351,111714879,Withdraw,310.186,
1351,870982877,Transfer,514.46,1437381479
1352,919937413,Deposit,173.688,
1354,111714879,Deposit,267.217,
1354,870982877,Withdraw,472.572,
1356,111714879,Transfer,469.789,1098676782
1356,919937413,Deposit,385.143,
1357,870982877,Withdraw,949.857,
1358,919937413,Transfer,92.1256,1437381479
1359,1098676782,Deposit,398.644,
1359,1437381479,Withdraw,559.667,
1360,241087590,Deposit,389.935,
1360,870982877,Withdraw,503.326,
1361,111714879,Deposit,902.616,
1361,919937413,Deposit,115.736,
1361,1953638483,Transfer,62.6569,870982877
1363,1098676782,Transfer,707.832,111714879
1364,870982877,Deposit,739.139,
1364,1437381479,Deposit,860.095,
1365,919937413,Transfer,397.052,870982877
1366,111714879,Withdraw,257.494,
1366,919937413,Deposit,47.7908,
1366,1437381479,Deposit,735.886,
1367,1953638483,Withdraw,927.812,
1368,111714879,Withdraw,34.1853,
1369,1437381479,Deposit,169.287,
1370,241087590,Transfer,974.115,1953638483
1371,870982877,Deposit,433.429,
1372,1953638483,Transfer,830.971,1098676782
1372,1437381479,Withdraw,278.268,
1375,1953638483,Transfer,578.194,1098676782
1376,870982877,Transfer,718.678,241087590
1376,1953638483,Transfer,105.382,111714879
1377,111714879,Deposit,924.189,
1377,870982877,Deposit,624.121,
1378,919937413,Withdraw,388.844,
1378,1953638483,Deposit,327.582,
1379,111714879,Transfer,139.213,1953638483
1379,919937413,Withdraw,106.585,
1380,111714879,Transfer,273.055,1437381479
1381,111714879,Deposit,994.82,
1381,241087590,Deposit,882.219,
1381,919937413,Deposit,832.65,
1381,1953638483,Withdraw,322.403,
1382,111714879,Deposit,739.237,
1382,241087590,Transfer,926.523,870982877
1383,241087590,Withdraw,48.8907,
1383,1437381479,Withdraw,267.481,
1385,919937413,Deposit,857.793,
1385,1437381479,Withdraw,111.635,
1386,111714879,Transfer,996.587,241087590
1387,1953638483,Deposit,131.638,
1388,111714879,Transfer,201.211,870982877
1388,1953638483,Deposit,201.941,
1388,1437381479,Deposit,513.52,
1389,111714879,Deposit,62.661,
1389,919937413,Transfer,33.8488,1437381479
1389,1953638483,Deposit,269.517,
1390,919937413,Deposit,367.562,
1390,1437381479,Withdraw,682.971,
1391,111714879,Withdraw,411.076,
1391,241087590,Withdraw,298.467,
1391,919937413,Deposit,572.957,
1391,870982877,Transfer,23.1758,1437381479
1392,111714879,Deposit,422.797,
1392,241087590,Withdraw,803.59,
1392,870982877,Withdraw,711.248,
1392,1953638483,Transfer,23.2186,919937413
1393,111714879,Deposit,387.687,
1393,241087590,Withdraw,34.9424,
1393,870982877,Withdraw,75.5338,
1393,1953638483,Transfer,347.875,919937413
1394,111714879,Transfer,977.01,1953638483
1394,870982877,Withdraw,342.803,
1396,919937413,Withdraw,781.651,
1396,1437381479,Transfer,38.9066,111714879
1397,919937413,Deposit,697.558,
1398,111714879,Transfer,499.168,241087590
1398,1437381479,Transfer,197.405,919937413
1400,1953638483,Withdraw,436.399,
1402,241087590,Withdraw,668.665,
1402,1953638483,Transfer,613.513,870982877
1403,1953638483,Withdraw,274.972,
1403,1437381479,Deposit,257.605,
1404,241087590,Transfer,790.658,1437381479
1404,1953638483,Withdraw,563.513,
1406,111714879,Transfer,310.925,870982877
1406,1953638483,Deposit,916.089,
1407,241087590,Withdraw,568.169,
1407,870982877,Withdraw,747.759,
1408,870982877,Transfer,818.98,919937413
1409,111714879,Withdraw,118.522,
1409,241087590,Deposit,262.408,
1409,919937413,Withdraw,222.492,
1410,111714879,Withdraw,973.409,
1410,1953638483,Withdraw,271.99,
1411,111714879,Transfer,616.592,870982877
1411,241087590,Transfer,704.541,919937413
1413,111714879,Deposit,354.588,
1413,241087590,Deposit,691.652,
1413,870982877,Deposit,599.033,
1415,241087590,Withdraw,449.625,
1415,919937413,Transfer,309.085,111714879
1416,241087590,Deposit,932.192,
1416,919937413,Transfer,470.135,870982877
1418,111714879,Deposit,855.448,
1418,919937413,Transfer,544.825,241087590
1419,111714879,Transfer,481.024,870982877
1420,111714879,Deposit,385.276,
1420,241087590,Deposit,201.45,
1420,919937413,Transfer,335.428,870982877
1421,111714879,Deposit,750.369,
1421,919937413,Withdraw,97.3438,
1422,919937413,Withdraw,279.493,
1422,870982877,Withdraw,422.873,
1424,111714879,Deposit,822.238,
1425,870982877,Withdraw,997.412,
1426,919937413,Transfer,808.705,241087590
1428,241087590,Withdraw,727.749,
1429,919937413,Deposit,526.813,
1429,870982877,Withdraw,425.394,
1430,870982877,Withdraw,337.463,
1431,919937413,Deposit,584.173,
1432,111714879,Transfer,536.923,919937413
1432,241087590,Deposit,371.948,
1433,111714879,Transfer,366.873,919937413
1433,241087590,Transfer,677.189,870982877
1434,241087590,Transfer,90.6508,111714879
1436,111714879,Transfer,602.042,870982877
1436,919937413,Deposit,765.465,
1437,241087590,Deposit,555.401,
1438,241087590,Transfer,64.8533,111714879
1438,919937413,Withdraw,20.2799,
1438,870982877,Withdraw,24.7203,
1440,111714879,Withdraw,719.029,
1440,870982877,Transfer,849.782,919937413
1442,111714879,Deposit,836.236,
1442,919937413,Transfer,757.209,870982877
1443,870982877,Transfer,810.539,919937413
1444,111714879,Withdraw,728.34,
1444,241087590,Transfer,158.019,919937413
1445,919937413,Withdraw,51.3223,
1445,870982877,Withdraw,615.643,
1447,111714879,Transfer,973.329,919937413
1447,870982877,Deposit,356.17,
1448,870982877,Deposit,918.591,
1450,111714879,Transfer,904.937,919937413
1451,111714879,Transfer,253.734,347330476
1451,870982877,Transfer,290.505,241087590
1453,111714879,Withdraw,562.192,
1453,347330476,Transfer,97.6225,870982877
1454,919937413,Deposit,705.505,
1454,347330476,Deposit,593.005,
1456,870982877,Transfer,112.998,919937413
1457,111714879,Transfer,158.162,919937413
1458,919937413,Transfer,922.435,111714879
1459,919937413,Withdraw,837.751,
1459,347330476,Deposit,23.0987,
1460,111714879,Withdraw,964.983,
1460,870982877,Transfer,872.574,919937413
1460,347330476,Withdraw,896.354,
1461,919937413,Withdraw,488.123,
1461,347330476,Withdraw,803.683,
1462,241087590,Transfer,714.932,919937413
1463,111714879,Transfer,932.154,241087590
1463,919937413,Withdraw,52.5828,
1463,347330476,Deposit,576.956,
1464,347330476,Transfer,323.566,919937413
1465,111714879,Transfer,320.716,347330476
1465,870982877,Deposit,66.6899,
1466,919937413,Withdraw,22.6823,
1467,241087590,Withdraw,608.153,
1467,919937413,Deposit,477.265,
1467,347330476,Withdraw,102.733,
1468,870982877,Transfer,537.759,919937413
1468,347330476,Transfer,604.563,111714879
1470,870982877,Deposit,820.176,
1470,347330476,Transfer,128.14,111714879
1471,111714879,Withdraw,581.715,
1471,241087590,Withdraw,446,
1472,111714879,Transfer,843.246,919937413
1472,241087590,Transfer,359.754,870982877
1473,919937413,Deposit,289.34,
1474,241087590,Withdraw,478.867,
1474,870982877,Withdraw,520.827,
1474,347330476,Transfer,279.128,111714879
1475,347330476,Deposit,823.282,
1476,241087590,Withdraw,367.507,
1477,111714879,Deposit,445.657,
1477,870982877,Transfer,523.321,919937413
1477,347330476,Withdraw,636.434,
1478,111714879,Deposit,818.687,
1478,241087590,Withdraw,695.231,
1478,347330476,Transfer,51.7278,919937413
1479,347330476,Deposit,985.766,
1480,111714879,Deposit,450.865,
1480,870982877,Deposit,298.694,
1480,347330476,Transfer,896.521,919937413
1483,241087590,Transfer,529.954,919937413
1485,111714879,Withdraw,665.432,
1485,870982877,Deposit,628.908,
1486,111714879,Deposit,878.056,
1486,919937413,Transfer,710.718,347330476
1487,241087590,Transfer,745.329,919937413
1488,111714879,Withdraw,656.194,
1489,241087590,Transfer,874.007,870982877
1490,241087590,Withdraw,563.971,
1493,111714879,Transfer,47.3458,870982877
1494,919937413,Transfer,238.557,241087590
1494,870982877,Withdraw,324.678,
1495,111714879,Withdraw,989.542,
1495,870982877,Deposit,794.256,
1497,241087590,Deposit,325.721,
1498,919937413,Transfer,1.09755,241087590
1499,919937413,Withdraw,751.347,
1500,870982877,Transfer,851.758,111714879
1502,870982877,Transfer,764.722,919937413
1504,241087590,Deposit,756.74,
1504,870982877,Withdraw,630.132,
1505,919937413,Deposit,799.558,
1506,111714879,Withdraw,955.272,
1506,919937413,Transfer,873.703,870982877
1507,870982877,Deposit,412.492,
1508,241087590,Deposit,97.5027,
1508,870982877,Deposit,165.058,
1509,919937413,Deposit,305.584,
1510,241087590,Withdraw,487.046,
1510,870982877,Deposit,275.603,
1512,111714879,Withdraw,462.486,
1512,241087590,Deposit,953.71,
1512,870982877,Transfer,652.098,919937413
1514,241087590,Deposit,20.7428,
1515,241087590,Transfer,869.39,111714879
1516,111714879,Deposit,276.722,
1516,241087590,Deposit,703.482,
1516,919937413,Transfer,910.175,870982877
1518,919937413,Deposit,583.769,
1520,111714879,Deposit,662.809,
1520,919937413,Deposit,757.127,
1521,241087590,Deposit,925.378,
1521,870982877,Withdraw,684.091,
1522,241087590,Transfer,684.266,919937413
1523,870982877,Transfer,262.69,241087590
1524,241087590,Deposit,128.983,
1524,919937413,Transfer,886.11,870982877
1525,111714879,Deposit,826.692,
1525,919937413,Withdraw,869.918,
1525,870982877,Withdraw,880.768,
1526,111714879,Deposit,891.303,
1526,241087590,Withdraw,469.474,
1527,111714879,Transfer,776.314,919937413
1527,241087590,Deposit,540.738,
1528,111714879,Deposit,799.742,
1528,870982877,Withdraw,550.845,
1531,111714879,Transfer,136.617,919937413
1532,111714879,Withdraw,425.448,
1533,111714879,Withdraw,630.9,
1534,241087590,Transfer,391.032,919937413
1535,241087590,Transfer,939.973,919937413
1536,919937413,Transfer,913.946,241087590
1536,870982877,Transfer,726.847,111714879
1537,870982877,Withdraw,545.926,
1538,241087590,Deposit,999.938,
1538,919937413,Transfer,922.525,870982877
1539,111714879,Transfer,891.222,870982877
1539,241087590,Deposit,23.8955,
1540,870982877,Transfer,604.211,241087590
1542,111714879,Transfer,908.647,241087590
1543,919937413,Transfer,276.44,241087590
1544,241087590,Deposit,734.866,
1544,919937413,Deposit,799.987,
1545,919937413,Deposit,385.373,
1546,870982877,Transfer,575.561,747530869
1547,747530869,Withdraw,165.763,
1548,111714879,Withdraw,781.087,
1548,241087590,Transfer,35.6955,919937413
1548,747530869,Deposit,129.184,
1549,241087590,Withdraw,365.047,
1549,919937413,Transfer,893.686,111714879
1550,870982877,Deposit,180.835,
1551,111714879,Withdraw,397.793,
1551,241087590,Transfer,315.807,747530869
1551,919937413,Withdraw,433.237,
1552,870982877,Transfer,494.139,919937413
1553,747530869,Deposit,590.365,
1554,870982877,Withdraw,606.729,
1554,1238407388,Transfer,379.045,919937413
1555,241087590,Transfer,384.946,111714879
1555,870982877,Deposit,45.0923,
1555,747530869,Transfer,904.279,919937413
1556,1238407388,Withdraw,144.551,
1557,111714879,Deposit,839.631,
1557,870982877,Transfer,130.047,1238407388
1558,111714879,Transfer,14.6198,241087590
1558,919937413,Deposit,665.561,
1558,870982877,Transfer,367.834,747530869
1559,1238407388,Deposit,458.598,
1560,111714879,Transfer,775.326,1238407388
1560,870982877,Withdraw,192.114,
1561,111714879,Deposit,36.1695,
1561,1238407388,Transfer,812.873,747530869
1562,241087590,Deposit,229.717,
1562,919937413,Transfer,277.212,870982877
1562,747530869,Deposit,688.315,
1562,1238407388,Transfer,90.7598,111714879
1563,111714879,Withdraw,2.88939,
1563,747530869,Deposit,916.899,
1564,1238407388,Withdraw,214.355,
1565,111714879,Transfer,946.186,870982877
1565,919937413,Deposit,985.673,
1565,1238407388,Transfer,613.349,747530869
1566,111714879,Withdraw,305.734,
1566,919937413,Deposit,781.3,
1566,1238407388,Withdraw,105.522,
1568,111714879,Deposit,433.846,
1568,241087590,Withdraw,46.1789,
1568,919937413,Deposit,639.899,
1568,870982877,Withdraw,419.519,
1569,111714879,Withdraw,119.314,
1569,241087590,Deposit,619.496,
1571,241087590,Deposit,927.044,
1571,747530869,Withdraw,292.079,
1572,111714879,Transfer,755.936,1238407388
1572,241087590,Withdraw,19.3973,
1572,919937413,Transfer,751.377,870982877
1573,111714879,Deposit,147.433,
1573,241087590,Transfer,24.784,1238407388
1573,919937413,Transfer,877.646,870982877
1574,111714879,Transfer,742.197,870982877
1574,919937413,Transfer,542.594,1238407388
1576,241087590,Deposit,319.573,
1576,919937413,Withdraw,0.265381,
1577,241087590,Withdraw,271.046,
1578,241087590,Deposit,92.4129,
1578,870982877,Withdraw,843.811,
1579,870982877,Transfer,882.254,111714879
1580,919937413,Transfer,380.257,870982877
1581,919937413,Withdraw,373.417,
1583,241087590,Transfer,574.599,1238407388
1583,919937413,Transfer,652.523,111714879
1583,870982877,Withdraw,385.932,
1584,919937413,Deposit,754.408,
1584,1238407388,Withdraw,290.138,
1585,870982877,Transfer,677.978,919937413
1586,241087590,Deposit,146.588,
1586,870982877,Withdraw,363.235,
1586,1238407388,Transfer,234.123,111714879
1587,919937413,Deposit,78.1396,
1588,919937413,Withdraw,75.585,
1588,870982877,Transfer,919.521,1238407388
1590,870982877,Transfer,181.233,241087590
1591,1238407388,Transfer,946.604,870982877
1592,919937413,Transfer,210.066,870982877
1593,919937413,Withdraw,866.329,
1594,919937413,Transfer,419.024,870982877
1595,111714879,Withdraw,408.158,
1595,241087590,Withdraw,160.645,
1595,870982877,Deposit,962.158,
1596,870982877,Withdraw,209.787,
1597,919937413,Deposit,583.284,
1598,111714879,Withdraw,622.015,
1598,241087590,Withdraw,793.279,
1598,870982877,Deposit,332.419,
1599,111714879,Withdraw,942.057,
1599,870982877,Transfer,229.412,241087590
1601,111714879,Transfer,905.068,241087590
1601,870982877,Transfer,385.037,919937413
1602,111714879,Withdraw,282.925,
1602,241087590,Withdraw,509.367,
1603,919937413,Transfer,31.2887,111714879
1604,241087590,Deposit,182.518,
1604,919937413,Deposit,251.565,
1606,111714879,Transfer,11.4146,870982877
1607,241087590,Transfer,388.619,919937413
1607,870982877,Transfer,643.206,111714879
1609,241087590,Deposit,594.405,
1610,111714879,Withdraw,875.564,
1610,241087590,Deposit,357.889,
1611,111714879,Withdraw,520.519,
1611,919937413,Deposit,641.12,
1611,870982877,Deposit,301.791,
1611,1901418274,Withdraw,163.725,
1612,111714879,Deposit,814.043,
1614,111714879,Deposit,344.47,
1616,111714879,Transfer,447.824,919937413
1616,241087590,Withdraw,348.699,
1617,111714879,Transfer,415.145,870982877
1617,241087590,Transfer,217.107,919937413
1618,1901418274,Transfer,857.223,919937413
1620,1901418274,Withdraw,529.66,
1621,241087590,Withdraw,112.23,
1621,919937413,Transfer,703.774,111714879
1622,919937413,Deposit,351.197,
1622,870982877,Deposit,609.804,
1622,1901418274,Deposit,956.178,
1623,241087590,Transfer,549.773,1901418274
1625,919937413,Withdraw,243.544,
1625,870982877,Deposit,718.975,
1627,111714879,Transfer,127.03,870982877
1627,241087590,Deposit,149.69,
1632,919937413,Deposit,603.621,
1635,919937413,Withdraw,342.274,
1636,241087590,Deposit,893.138,
1637,241087590,Withdraw,780.321,
1639,241087590,Deposit,391.36,
1640,241087590,Deposit,199.531,
1640,870982877,Deposit,640.908,
1641,111714879,Deposit,808.35,
1642,241087590,Transfer,367.321,870982877
1643,919937413,Transfer,541.799,111714879
1643,870982877,Withdraw,193.471,
1644,111714879,Transfer,749.341,870982877
1645,919937413,Withdraw,778.807,
1646,919937413,Deposit,827.033,
1647,111714879,Deposit,384.189,
1647,919937413,Deposit,789.035,
1648,919937413,Deposit,380.959,
1651,919937413,Deposit,708.306,
1652,111714879,Withdraw,416.531,
1653,241087590,Transfer,728.079,870982877
1654,111714879,Transfer,624.48,241087590
1654,870982877,Deposit,735.158,
1655,870982877,Transfer,604.615,919937413
1656,870982877,Withdraw,686.788,
1657,241087590,Deposit,892.418,
1657,870982877,Deposit,882.659,
1658,241087590,Withdraw,216.342,
1659,870982877,Withdraw,410.424,
1660,870982877,Deposit,308.57,
1661,241087590,Deposit,738.092,
1663,919937413,Withdraw,454.57,
1664,241087590,Transfer,114.711,870982877
1666,111714879,Withdraw,626.733,
1666,919937413,Transfer,924.339,870982877
1668,870982877,Deposit,935.929,
1669,241087590,Withdraw,874.378,
1669,919937413,Deposit,211.181,
1670,870982877,Deposit,677.771,
1673,919937413,Deposit,299.904,
1676,870982877,Transfer,574.649,111714879
1677,241087590,Deposit,868.946,
1680,870982877,Transfer,170.861,919937413
1681,919937413,Withdraw,633.805,
1681,870982877,Withdraw,717.374,
1682,241087590,Deposit,923.183,
1682,919937413,Withdraw,652.368,
1682,870982877,Withdraw,29.2512,
1683,111714879,Transfer,931.104,870982877
1684,870982877,Withdraw,364.592,
1685,111714879,Withdraw,985.028,
1686,241087590,Withdraw,265.182,
1686,919937413,Transfer,753.91,870982877
1687,919937413,Withdraw,909.597,
1687,870982877,Withdraw,975.367,
1691,111714879,Withdraw,979.669,
1691,241087590,Withdraw,649.797,
1692,919937413,Deposit,695.407,
1692,870982877,Deposit,153.338,
1693,870982877,Withdraw,27.3605,
1694,111714879,Transfer,654.664,241087590
1696,111714879,Deposit,380.386,
1697,919937413,Transfer,873.938,870982877
1698,111714879,Transfer,101.927,241087590
1699,111714879,Deposit,30.2442,
1699,919937413,Transfer,707.872,870982877
1700,919937413,Transfer,167.267,870982877
1702,870982877,Deposit,595.718,
