Tic, Customer ID, TXN, Amount($), Receiver ID
984,239882893,Deposit,385.46,
985,1714636915,Withdraw,125.45,
986,846930886,Transfer,101.12,1804289383
986,1714636915,Deposit,873.25,
987,1714636915,Deposit,721.95,
987,1069110270,Deposit,489.75,
988,1069110270,Withdraw,902.00,
988,239882893,Deposit,63.08,
989,1804289383,Transfer,324.45,846930886
989,239882893,Deposit,383.92,
990,846930886,Transfer,255.12,1804289383
990,1681692777,Deposit,532.25,
990,1069110270,Transfer,679.09,239882893
992,846930886,Transfer,550.03,239882893
992,1714636915,Transfer,626.98,1069110270
993,1804289383,Withdraw,590.43,
993,1681692777,Deposit,51.71,
994,1804289383,Transfer,950.77,846930886
994,239882893,Withdraw,950.78,
995,846930886,Transfer,133.82,1714636915
996,1681692777,Transfer,992.52,846930886
996,239882893,Transfer,44.23,1804289383
997,846930886,Transfer,817.38,1714636915
997,1681692777,Deposit,103.93,
997,239882893,Withdraw,940.01,
998,239882893,Deposit,44.70,
999,1069110270,Transfer,271.08,1714636915
1000,1681692777,Withdraw,120.79,
1000,239882893,Withdraw,478.51,
1001,846930886,Transfer,387.28,1069110270
1002,1714636915,Transfer,519.88,1804289383
1003,846930886,Withdraw,567.54,
1003,1681692777,Deposit,668.20,
1003,1069110270,Deposit,960.56,
1005,846930886,Withdraw,363.25,
1005,1681692777,Transfer,403.91,1804289383
1005,239882893,Withdraw,91.65,
1006,1714636915,Transfer,771.56,1681692777
1007,1681692777,Deposit,5.48,
1007,1714636915,Deposit,10.63,
1007,1069110270,Transfer,775.57,239882893
1008,1681692777,Transfer,203.30,846930886
1008,1714636915,Withdraw,602.18,
1008,1069110270,Withdraw,869.13,
1009,1804289383,Transfer,176.08,239882893
1009,846930886,Withdraw,737.89,
1010,1804289383,Withdraw,588.06,
1010,1714636915,Withdraw,702.66,
1011,1804289383,Withdraw,57.05,
1011,1681692777,Transfer,659.24,1069110270
1012,1681692777,Transfer,955.00,846930886
1012,239882893,Withdraw,347.61,
1013,1804289383,Deposit,216.49,
1014,1714636915,Transfer,248.26,239882893
1015,1069110270,Withdraw,771.96,
1016,1804289383,Withdraw,992.37,
1016,1681692777,Transfer,543.73,1069110270
1016,1714636915,Withdraw,851.51,
1017,846930886,Transfer,876.46,1714636915
1017,1069110270,Deposit,3.81,
1018,1069110270,Transfer,193.87,1804289383
1019,1804289383,Withdraw,988.97,
1019,1714636915,Withdraw,626.31,
1020,1714636915,Deposit,747.23,
1020,1069110270,Deposit,906.09,
1020,239882893,Deposit,886.90,
1021,846930886,Transfer,200.93,1804289383
1021,1681692777,Transfer,646.60,1069110270
1023,846930886,Deposit,981.16,
1023,239882893,Deposit,1.04,
1024,1069110270,Withdraw,886.34,
1025,1804289383,Transfer,450.69,1681692777
1025,846930886,Withdraw,524.79,
1025,239882893,Deposit,416.19,
1026,1681692777,Deposit,855.18,
1026,239882893,Deposit,948.36,
1027,1069110270,Transfer,976.95,239882893
1028,1804289383,Deposit,541.52,
1028,846930886,Transfer,992.21,1714636915
1028,1069110270,Withdraw,685.89,
1029,1681692777,Deposit,490.99,
1030,1681692777,Withdraw,865.22,
1031,1069110270,Deposit,321.18,
1032,1804289383,Withdraw,899.96,
1033,239882893,Transfer,834.57,1681692777
1034,1804289383,Transfer,176.41,239882893
1034,1681692777,Withdraw,837.05,
1034,1714636915,Withdraw,683.93,
1035,1804289383,Transfer,722.73,239882893
1035,846930886,Deposit,673.13,
1036,1804289383,Deposit,7.16,
1036,846930886,Withdraw,277.27,
1036,1681692777,Deposit,804.28,
1036,1069110270,Withdraw,743.57,
1037,1804289383,Transfer,543.42,1714636915
1038,1804289383,Deposit,53.18,
1038,1681692777,Transfer,798.89,239882893
1038,1069110270,Withdraw,726.31,
1039,1069110270,Deposit,571.64,
1040,1069110270,Withdraw,42.12,
1041,846930886,Transfer,390.15,1804289383
1041,1714636915,Withdraw,656.58,
1042,1804289383,Withdraw,124.15,
1042,846930886,Withdraw,268.80,
1042,1681692777,Deposit,387.35,
1042,239882893,Deposit,415.95,
1043,1804289383,Transfer,53.59,1714636915
1043,1069110270,Withdraw,56.62,
1044,1804289383,Transfer,368.98,1069110270
1045,1069110270,Withdraw,70.01,
1045,239882893,Deposit,467.59,
1046,846930886,Deposit,620.72,
1048,846930886,Deposit,721.63,
1048,1714636915,Transfer,913.15,1681692777
1049,1681692777,Transfer,426.28,1069110270
1050,1681692777,Deposit,897.87,
1050,1714636915,Withdraw,781.35,
1051,1681692777,Withdraw,573.95,
1051,239882893,Deposit,913.26,
1052,846930886,Withdraw,576.67,
1052,1681692777,Deposit,131.42,
1052,1069110270,Withdraw,254.20,
1053,1681692777,Transfer,75.76,1746943939
1053,1714636915,Deposit,483.36,
1054,846930886,Deposit,434.07,
1054,1681692777,Transfer,756.09,1714636915
1054,239882893,Deposit,348.72,
1054,1746943939,Transfer,324.50,1804289383
1055,1804289383,Transfer,388.19,1714636915
1055,1681692777,Withdraw,725.73,
1055,1069110270,Deposit,824.26,
1056,1804289383,Transfer,70.81,1714636915
1056,1746943939,Withdraw,545.64,
1057,1681692777,Withdraw,827.25,
1057,1746943939,Deposit,204.93,
1058,846930886,Transfer,383.50,1804289383
1059,846930886,Transfer,395.80,239882893
1059,1746943939,Deposit,172.23,
1060,239882893,Deposit,443.96,
1061,846930886,Transfer,626.64,1746943939
1061,1714636915,Deposit,610.75,
1062,846930886,Transfer,295.40,1804289383
1062,1681692777,Withdraw,342.66,
1062,1746943939,Withdraw,818.28,
1063,1804289383,Deposit,725.97,
1063,1714636915,Deposit,175.16,
1063,1746943939,Deposit,363.42,
1064,1804289383,Transfer,376.54,1681692777
1064,1746943939,Transfer,67.57,239882893
1065,846930886,Withdraw,769.60,
1066,1804289383,Withdraw,985.07,
1066,239882893,Withdraw,272.09,
1067,1681692777,Withdraw,936.58,
1068,1681692777,Transfer,275.42,1714636915
1070,1804289383,Withdraw,16.56,
1070,1714636915,Transfer,275.14,1746943939
1071,1746943939,Transfer,183.29,1681692777
1072,846930886,Withdraw,364.53,
1073,239882893,Transfer,601.72,1681692777
1074,1746943939,Transfer,925.11,239882893
1075,1681692777,Deposit,489.69,
1076,1681692777,Transfer,179.26,1804289383
1077,1804289383,Transfer,129.89,846930886
1077,1714636915,Withdraw,943.07,
1079,1681692777,Deposit,845.43,
1079,239882893,Transfer,388.59,846930886
1081,1681692777,Transfer,147.56,1746943939
1081,239882893,Transfer,281.53,846930886
1082,1681692777,Deposit,871.90,
1084,846930886,Transfer,856.64,1746943939
1084,239882893,Deposit,299.08,
1085,1804289383,Transfer,74.66,239882893
1085,1714636915,Deposit,524.71,
1086,1746943939,Transfer,906.14,1804289383
1087,1804289383,Transfer,344.30,1746943939
1087,846930886,Withdraw,213.48,
1087,1681692777,Transfer,836.66,239882893
1088,1681692777,Withdraw,169.36,
1088,1714636915,Deposit,58.06,
1088,1746943939,Withdraw,902.92,
1089,1714636915,Deposit,935.71,
1090,846930886,Deposit,569.83,
1090,239882893,Transfer,366.05,1714636915
1092,846930886,Deposit,249.84,
1092,1681692777,Transfer,217.82,1714636915
1092,239882893,Withdraw,941.03,
1093,1804289383,Withdraw,351.20,
1093,846930886,Deposit,775.35,
1093,239882893,Transfer,717.25,1746943939
1094,846930886,Withdraw,236.20,
1094,1714636915,Deposit,432.63,
1095,846930886,Deposit,488.95,
1096,1681692777,Withdraw,464.01,
1097,1714636915,Transfer,687.96,1681692777
1099,846930886,Deposit,673.83,
1099,1714636915,Withdraw,886.64,
1100,1681692777,Transfer,848.49,1714636915
1100,239882893,Deposit,316.38,
1101,1681692777,Withdraw,464.45,
1101,1714636915,Deposit,580.24,
1102,1714636915,Withdraw,182.30,
1103,239882893,Withdraw,53.83,
1103,1746943939,Transfer,370.20,1714636915
1104,1804289383,Deposit,433.55,
1105,1804289383,Deposit,828.68,
1105,1681692777,Transfer,324.22,246003342
1106,239882893,Deposit,79.74,
1106,246003342,Deposit,981.66,
1107,1804289383,Withdraw,429.48,
1107,846930886,Deposit,52.52,
1107,1681692777,Deposit,953.89,
1107,1714636915,Deposit,443.36,
1108,1804289383,Transfer,705.00,1681692777
1108,239882893,Transfer,268.17,1746943939
1108,246003342,Withdraw,798.82,
1110,1804289383,Withdraw,290.33,
1110,846930886,Withdraw,145.21,
1110,1714636915,Transfer,431.91,1746943939
1110,239882893,Deposit,626.20,
1111,1804289383,Deposit,722.81,
1111,846930886,Withdraw,521.94,
1111,1714636915,Transfer,6.56,246003342
1111,1746943939,Withdraw,392.08,
1112,239882893,Deposit,146.65,
1113,1681692777,Deposit,514.65,
1114,1804289383,Deposit,988.10,
1114,1714636915,Deposit,152.49,
1116,846930886,Transfer,621.04,1714636915
1116,1746943939,Transfer,135.69,246003342
1117,1746943939,Transfer,374.74,846930886
1117,246003342,Deposit,320.03,
1118,239882893,Transfer,63.65,1681692777
1118,246003342,Deposit,829.41,
1119,846930886,Deposit,787.07,
1119,1681692777,Withdraw,869.86,
1119,1714636915,Transfer,236.97,1804289383
1120,1804289383,Transfer,305.80,1681692777
1120,846930886,Withdraw,538.89,
1120,239882893,Deposit,417.39,
1121,846930886,Withdraw,240.90,
1121,1714636915,Deposit,679.13,
1121,239882893,Transfer,510.06,246003342
1122,1804289383,Withdraw,163.81,
1122,846930886,Deposit,507.60,
1122,1681692777,Withdraw,808.31,
1122,1714636915,Deposit,488.05,
1123,1804289383,Withdraw,454.69,
1123,846930886,Withdraw,127.65,
1123,246003342,Transfer,472.21,239882893
1124,239882893,Deposit,183.57,
1124,1746943939,Withdraw,175.51,
1125,1804289383,Withdraw,753.25,
1125,846930886,Withdraw,276.87,
1125,1681692777,Transfer,885.57,246003342
1125,239882893,Transfer,556.78,1746943939
1126,846930886,Deposit,143.68,
1126,1746943939,Transfer,943.81,239882893
1127,1714636915,Withdraw,730.49,
1127,246003342,Transfer,539.71,846930886
1128,846930886,Transfer,253.08,1746943939
1128,239882893,Withdraw,573.50,
1129,1681692777,Transfer,224.51,1714636915
1129,246003342,Transfer,937.79,239882893
1130,1804289383,Deposit,400.35,
1130,239882893,Deposit,504.79,
1130,1746943939,Transfer,683.32,246003342
1131,1714636915,Withdraw,395.84,
1131,239882893,Withdraw,221.12,
1132,246003342,Transfer,980.96,846930886
1133,239882893,Deposit,19.33,
1133,1746943939,Transfer,142.24,1714636915
1134,1681692777,Transfer,334.42,246003342
1134,1746943939,Withdraw,668.71,
1135,846930886,Deposit,895.23,
1136,1804289383,Transfer,383.66,846930886
1136,1746943939,Transfer,109.92,239882893
1137,846930886,Transfer,200.93,1746943939
1137,239882893,Withdraw,292.46,
1138,846930886,Withdraw,608.73,
1138,1746943939,Transfer,718.59,1804289383
1138,246003342,Transfer,139.96,239882893
1139,1804289383,Transfer,594.15,1714636915
1139,1746943939,Transfer,766.91,246003342
1140,1804289383,Deposit,654.55,
1140,239882893,Withdraw,510.06,
1141,846930886,Transfer,452.96,1804289383
1141,1714636915,Withdraw,165.74,
1142,1804289383,Withdraw,862.45,
1143,1714636915,Withdraw,890.25,
1143,1746943939,Transfer,908.19,1804289383
1144,239882893,Deposit,230.54,
1144,1746943939,Deposit,403.14,
1145,1714636915,Transfer,760.63,846930886
1145,239882893,Transfer,895.46,1746943939
1146,846930886,Withdraw,499.39,
1146,1714636915,Transfer,668.60,1681692777
1147,1681692777,Transfer,544.42,846930886
1147,239882893,Deposit,780.76,
1147,1746943939,Withdraw,713.58,
1149,1714636915,Deposit,130.57,
1149,1746943939,Withdraw,492.17,
1150,1804289383,Deposit,102.76,
1150,1714636915,Transfer,389.61,846930886
1151,239882893,Withdraw,311.16,
1152,1804289383,Deposit,273.37,
1152,1714636915,Deposit,992.97,
1153,1714636915,Transfer,185.99,1681692777
1154,846930886,Deposit,543.88,
1154,1714636915,Withdraw,303.21,
1154,239882893,Transfer,347.21,1681692777
1154,246003342,Deposit,677.31,
1155,1804289383,Deposit,128.37,
1155,1746943939,Transfer,970.24,239882893
1156,1681692777,Transfer,514.08,1746943939
1156,246003342,Transfer,265.27,1804289383
1158,1804289383,Deposit,582.40,
1158,239882893,Deposit,933.21,
1158,1746943939,Transfer,870.04,246003342
1159,1714636915,Deposit,604.54,
1160,1714636915,Withdraw,232.06,
1161,846930886,Transfer,158.54,1804289383
1161,239882893,Deposit,603.47,
1162,1804289383,Deposit,134.11,
1162,246003342,Transfer,358.25,1714636915
1163,239882893,Transfer,611.21,1746943939
1164,846930886,Transfer,65.81,246003342
1164,1714636915,Withdraw,530.48,
1165,1714636915,Deposit,324.73,
1166,1714636915,Withdraw,842.80,
1166,239882893,Deposit,853.13,
1167,1804289383,Withdraw,595.53,
1167,1681692777,Transfer,403.05,1746943939
1167,239882893,Withdraw,239.41,
1168,239882893,Deposit,53.52,
1169,1804289383,Deposit,554.80,
1170,1804289383,Deposit,834.71,
1170,1714636915,Withdraw,982.79,
1171,1681692777,Transfer,58.57,846930886
1171,1714636915,Withdraw,534.36,
1171,1746943939,Withdraw,639.44,
1171,246003342,Deposit,894.11,
1172,1804289383,Withdraw,622.40,
1172,1714636915,Deposit,828.49,
1172,246003342,Deposit,54.07,
1173,246003342,Transfer,342.21,1804289383
1174,1804289383,Transfer,331.74,846930886
1174,1681692777,Deposit,323.93,
1174,239882893,Withdraw,135.17,
1174,246003342,Withdraw,165.07,
1175,246003342,Deposit,566.97,
1176,1804289383,Transfer,219.84,846930886
1176,1681692777,Withdraw,168.91,
1176,239882893,Transfer,523.36,246003342
1176,696739071,Transfer,890.47,1746943939
1177,1714636915,Deposit,639.58,
1177,239882893,Deposit,866.59,
1178,1804289383,Transfer,54.47,246003342
1178,846930886,Withdraw,987.55,
1179,1714636915,Withdraw,310.98,
1179,246003342,Deposit,546.89,
1180,239882893,Deposit,610.87,
1182,1804289383,Transfer,995.07,1714636915
1182,1746943939,Deposit,157.79,
1183,1681692777,Deposit,74.68,
1183,246003342,Withdraw,66.95,
1184,696739071,Transfer,718.65,846930886
1185,696739071,Deposit,37.99,
1186,1804289383,Withdraw,740.13,
1187,846930886,Withdraw,458.15,
1187,239882893,Deposit,275.75,
1187,1746943939,Deposit,390.36,
1188,696739071,Withdraw,7.30,
1189,1714636915,Transfer,60.83,846930886
1189,1746943939,Deposit,121.34,
1190,1804289383,Withdraw,302.11,
1190,846930886,Transfer,994.23,696739071
1190,1746943939,Transfer,215.49,246003342
1191,1746943939,Withdraw,359.82,
1191,696739071,Transfer,294.41,1681692777
1192,846930886,Transfer,877.10,246003342
1193,1681692777,Deposit,144.59,
1193,1714636915,Transfer,297.19,246003342
1193,1746943939,Withdraw,105.48,
1194,246003342,Withdraw,995.61,
1195,239882893,Withdraw,555.54,
1196,1804289383,Deposit,249.39,
1196,1714636915,Transfer,824.26,246003342
1197,1804289383,Withdraw,116.10,
1197,846930886,Transfer,544.94,246003342
1198,1804289383,Transfer,662.07,1746943939
1198,246003342,Transfer,752.88,1714636915
1199,239882893,Transfer,886.87,846930886
1199,246003342,Withdraw,421.15,
1200,1804289383,Deposit,925.51,
1200,246003342,Deposit,839.91,
1201,846930886,Withdraw,496.83,
1201,1681692777,Deposit,68.39,
1201,1746943939,Deposit,250.49,
1202,246003342,Transfer,593.40,846930886
1203,1804289383,Transfer,248.17,1746943939
1203,1714636915,Transfer,681.66,1681692777
1203,239882893,Deposit,20.72,
1203,246003342,Withdraw,527.09,
1204,846930886,Deposit,539.74,
1205,1681692777,Deposit,900.99,
1205,246003342,Transfer,232.93,1746943939
1206,846930886,Deposit,344.67,
1206,696739071,Deposit,349.18,
1207,1804289383,Deposit,447.88,
1207,1681692777,Withdraw,883.62,
1207,696739071,Transfer,830.81,246003342
1208,1681692777,Transfer,543.14,239882893
1209,1804289383,Transfer,832.22,696739071
1209,1681692777,Withdraw,307.44,
1210,846930886,Withdraw,922.69,
1211,1804289383,Withdraw,531.32,
1211,846930886,Transfer,359.60,696739071
1211,1714636915,Withdraw,356.25,
1211,1746943939,Deposit,507.47,
1212,1804289383,Withdraw,334.43,
1212,696739071,Withdraw,719.48,
1213,846930886,Withdraw,800.97,
1213,696739071,Deposit,870.34,
1214,1681692777,Transfer,566.16,1714636915
1214,239882893,Transfer,658.07,1804289383
1214,246003342,Deposit,229.75,
1214,696739071,Deposit,27.46,
1215,1681692777,Deposit,350.04,
1215,1714636915,Withdraw,61.71,
1215,239882893,Transfer,932.05,1746943939
1216,1681692777,Withdraw,131.83,
1216,239882893,Withdraw,907.41,
1216,1746943939,Deposit,758.12,
1218,846930886,Withdraw,943.09,
1218,1746943939,Deposit,650.46,
1218,246003342,Deposit,535.85,
1219,846930886,Withdraw,192.53,
1219,239882893,Deposit,703.30,
1219,246003342,Deposit,719.16,
1220,1681692777,Deposit,692.04,
1220,239882893,Deposit,437.08,
1221,1804289383,Transfer,569.09,696739071
1221,1681692777,Withdraw,128.58,
1222,1746943939,Withdraw,826.38,
1222,246003342,Transfer,381.65,1804289383
1223,1746943939,Transfer,806.27,1714636915
1224,1804289383,Deposit,269.69,
1224,1714636915,Transfer,390.48,696739071
1224,239882893,Transfer,216.87,246003342
1225,1746943939,Withdraw,798.93,
1226,239882893,Transfer,144.49,696739071
1227,846930886,Withdraw,930.14,
1229,1714636915,Deposit,951.81,
1229,239882893,Transfer,137.43,846930886
1230,846930886,Transfer,328.42,239882893
1230,1746943939,Withdraw,525.78,
1230,246003342,Withdraw,527.09,
1230,696739071,Deposit,104.27,
1231,846930886,Deposit,841.42,
1231,696739071,Deposit,579.02,
1232,1714636915,Deposit,712.11,
1232,696739071,Deposit,477.72,
1233,1681692777,Withdraw,82.81,
1233,1714636915,Withdraw,322.65,
1233,239882893,Deposit,604.09,
1234,1804289383,Deposit,566.22,
1234,1714636915,Withdraw,217.15,
1234,239882893,Transfer,658.92,696739071
1235,1804289383,Deposit,142.05,
1235,846930886,Deposit,856.31,
1235,696739071,Deposit,139.68,
1236,1804289383,Withdraw,526.50,
1236,239882893,Withdraw,645.31,
1237,1804289383,Withdraw,710.41,
1238,1804289383,Transfer,169.54,1714636915
1238,239882893,Withdraw,169.76,
1238,696739071,Deposit,640.79,
1239,1714636915,Withdraw,637.16,
1239,696739071,Withdraw,167.22,
1240,239882893,Deposit,493.06,
1240,246003342,Deposit,608.38,
1241,246003342,Deposit,395.07,
1242,1746943939,Withdraw,535.40,
1243,846930886,Transfer,787.39,246003342
1243,696739071,Transfer,62.91,1804289383
1244,1804289383,Deposit,264.67,
1244,846930886,Deposit,800.50,
1244,239882893,Withdraw,730.88,
1244,246003342,Deposit,707.25,
1244,696739071,Withdraw,946.15,
1245,1746943939,Withdraw,305.78,
1245,696739071,Deposit,148.97,
1246,846930886,Transfer,168.41,696739071
1246,1681692777,Deposit,594.70,
1246,239882893,Transfer,911.09,246003342
1246,1746943939,Transfer,893.07,1804289383
1247,1804289383,Withdraw,280.34,
1247,1714636915,Deposit,411.11,
1247,246003342,Withdraw,273.27,
1247,696739071,Withdraw,785.60,
1248,1681692777,Deposit,16.53,
1248,239882893,Deposit,561.61,
1248,696739071,Deposit,738.39,
1249,1681692777,Deposit,110.91,
1249,696739071,Withdraw,20.99,
1250,846930886,Transfer,941.08,246003342
1250,1714636915,Transfer,129.09,1746943939
1251,1804289383,Deposit,4.38,
1251,846930886,Deposit,8.09,
1251,1746943939,Withdraw,38.00,
1252,1804289383,Withdraw,847.65,
1252,846930886,Withdraw,729.93,
1252,239882893,Deposit,345.91,
1252,1746943939,Transfer,286.99,1681692777
1253,1714636915,Transfer,816.86,1804289383
1253,696739071,Transfer,495.07,246003342
1255,1804289383,Deposit,65.16,
1255,1681692777,Deposit,134.50,
1257,846930886,Transfer,317.02,239882893
1257,696739071,Withdraw,115.24,
1258,1681692777,Withdraw,528.51,
1259,1714636915,Withdraw,280.03,
1260,1746943939,Withdraw,990.57,
1262,846930886,Withdraw,358.03,
1262,1681692777,Transfer,959.47,1714636915
1263,1681692777,Deposit,277.04,
1263,239882893,Transfer,82.44,1746943939
1264,1714636915,Withdraw,361.90,
1264,239882893,Transfer,251.67,1804289383
1265,1746943939,Transfer,328.85,846930886
1266,1804289383,Transfer,170.40,239882893
1266,1714636915,Deposit,608.05,
1266,1746943939,Transfer,566.58,1681692777
1266,696739071,Withdraw,490.35,
1267,1714636915,Transfer,999.20,1746943939
1267,239882893,Deposit,457.01,
1268,1804289383,Deposit,669.49,
1268,1746943939,Withdraw,131.81,
1268,696739071,Transfer,338.41,846930886
1269,1681692777,Deposit,396.17,
1270,1804289383,Transfer,401.28,846930886
1270,1681692777,Transfer,208.00,1714636915
1270,1746943939,Deposit,121.81,
1271,846930886,Transfer,630.76,1804289383
1271,1681692777,Withdraw,421.71,
1272,1804289383,Withdraw,524.29,
1272,1681692777,Deposit,781.65,
1272,239882893,Transfer,533.90,1714636915
1272,696739071,Withdraw,260.59,
1273,1714636915,Deposit,868.90,
1274,1681692777,Transfer,211.96,696739071
1274,1746943939,Deposit,154.91,
1275,1804289383,Transfer,606.36,696739071
1275,1746943939,Deposit,615.55,
1276,239882893,Deposit,958.06,
1276,1746943939,Deposit,997.27,
1277,846930886,Transfer,230.64,239882893
1277,1681692777,Deposit,150.64,
1277,1746943939,Deposit,859.21,
1278,1746943939,Deposit,403.03,
1280,846930886,Deposit,132.88,
1280,239882893,Deposit,671.87,
1280,696739071,Withdraw,729.56,
1281,1681692777,Transfer,670.27,846930886
1281,239882893,Deposit,211.80,
1281,696739071,Transfer,17.47,1804289383
1282,1804289383,Withdraw,140.49,
1282,1746943939,Transfer,623.27,1714636915
1283,1804289383,Withdraw,369.16,
1283,239882893,Withdraw,997.27,
1284,846930886,Transfer,656.83,239882893
1284,1714636915,Transfer,254.69,1681692777
1284,696739071,Withdraw,190.89,
1286,1804289383,Deposit,692.96,
1286,1681692777,Transfer,777.10,239882893
1287,846930886,Transfer,568.76,1804289383
1287,696739071,Deposit,220.18,
1287,1220414105,Withdraw,140.72,
1288,696739071,Deposit,289.69,
1289,846930886,Transfer,149.61,1714636915
1289,1746943939,Deposit,507.50,
1289,696739071,Deposit,316.85,
1290,1714636915,Withdraw,394.40,
1290,696739071,Transfer,23.34,1681692777
1291,1681692777,Deposit,994.66,
1291,1220414105,Withdraw,329.26,
1292,1804289383,Deposit,361.32,
1292,1220414105,Transfer,475.99,1681692777
1293,1681692777,Withdraw,891.56,
1293,1714636915,Deposit,115.92,
1293,1746943939,Transfer,869.03,1804289383
1293,696739071,Deposit,761.61,
1294,1804289383,Deposit,103.86,
1294,1681692777,Transfer,62.05,1220414105
1295,1804289383,Withdraw,911.71,
1295,846930886,Transfer,953.82,696739071
1295,1681692777,Transfer,69.74,239882893
1295,1220414105,Deposit,862.48,
1296,1681692777,Deposit,639.57,
1296,239882893,Deposit,715.94,
1297,1681692777,Withdraw,166.37,
1297,239882893,Deposit,461.83,
1297,696739071,Withdraw,942.48,
1298,846930886,Withdraw,932.98,
1298,1681692777,Deposit,141.82,
1298,1746943939,Withdraw,347.61,
1298,1220414105,Transfer,38.87,1714636915
1299,239882893,Deposit,501.69,
1300,1804289383,Transfer,131.75,1220414105
1300,1681692777,Transfer,864.60,239882893
1300,1746943939,Transfer,50.00,846930886
1301,1681692777,Withdraw,380.12,
1301,1746943939,Transfer,628.01,696739071
1301,1220414105,Withdraw,794.02,
1302,846930886,Withdraw,799.90,
1302,696739071,Deposit,650.06,
1302,359191676,Transfer,664.50,1220414105
1303,1714636915,Withdraw,472.13,
1303,1220414105,Deposit,230.47,
1303,359191676,Withdraw,11.24,
1304,1220414105,Withdraw,154.84,
1305,1681692777,Deposit,425.39,
1306,1804289383,Deposit,722.86,
1306,846930886,Transfer,27.14,696739071
1306,1681692777,Deposit,447.91,
1306,1714636915,Deposit,511.51,
1307,696739071,Transfer,728.12,846930886
1308,1804289383,Withdraw,602.56,
1308,846930886,Withdraw,219.33,
1308,1714636915,Withdraw,959.85,
1308,1746943939,Deposit,325.41,
1308,696739071,Transfer,986.99,239882893
1309,239882893,Withdraw,397.69,
1310,846930886,Withdraw,516.06,
1310,1681692777,Deposit,704.69,
1310,239882893,Transfer,95.04,1220414105
1310,1746943939,Transfer,706.81,1714636915
1311,1681692777,Deposit,355.16,
1311,1220414105,Transfer,73.09,696739071
1312,1714636915,Deposit,562.47,
1312,247842263,Transfer,960.70,1220414105
1313,247842263,Withdraw,484.44,
1314,1804289383,Transfer,320.80,1746943939
1314,1714636915,Transfer,574.69,247842263
1315,1804289383,Deposit,14.75,
1315,1220414105,Withdraw,957.41,
1315,247842263,Withdraw,311.92,
1317,1681692777,Transfer,202.41,846930886
1317,359191676,Transfer,482.30,247842263
1318,1714636915,Withdraw,578.69,
1319,846930886,Withdraw,852.02,
1319,1681692777,Transfer,386.73,1714636915
1319,1746943939,Deposit,122.41,
1319,696739071,Transfer,589.14,239882893
1319,1220414105,Withdraw,788.19,
1319,247842263,Withdraw,55.25,
1320,359191676,Transfer,46.15,846930886
1321,1804289383,Transfer,488.58,359191676
1321,239882893,Transfer,492.07,247842263
1322,1804289383,Transfer,927.08,239882893
1322,846930886,Deposit,138.49,
1322,1681692777,Transfer,868.03,696739071
1322,1714636915,Deposit,253.85,
1322,1220414105,Withdraw,495.31,
1324,846930886,Deposit,520.04,
1324,1746943939,Transfer,728.79,1220414105
1325,846930886,Transfer,240.60,696739071
1326,846930886,Deposit,470.76,
1326,239882893,Withdraw,886.92,
1326,1746943939,Deposit,846.50,
1326,696739071,Transfer,622.17,1220414105
1326,359191676,Transfer,225.45,247842263
1327,1714636915,Transfer,596.59,1746943939
1328,1804289383,Deposit,252.41,
1328,1714636915,Transfer,565.98,247842263
1328,239882893,Deposit,874.58,
1328,1746943939,Deposit,78.31,
1328,696739071,Withdraw,285.57,
1329,1804289383,Deposit,605.37,
1329,846930886,Transfer,663.76,696739071
1329,1220414105,Withdraw,739.30,
1329,247842263,Deposit,530.45,
1330,1746943939,Deposit,2.63,
1331,846930886,Transfer,293.95,1746943939
1331,696739071,Transfer,826.82,239882893
1331,1220414105,Deposit,763.56,
1332,1714636915,Withdraw,597.23,
1332,239882893,Deposit,351.83,
1332,247842263,Transfer,640.03,359191676
1333,239882893,Transfer,976.90,359191676
1333,696739071,Transfer,813.39,1804289383
1334,1746943939,Withdraw,478.03,
1334,1220414105,Withdraw,424.82,
1334,359191676,Withdraw,496.85,
1335,1804289383,Deposit,708.82,
1335,1681692777,Transfer,396.08,359191676
1335,696739071,Withdraw,685.72,
1336,1804289383,Transfer,455.18,846930886
1336,1714636915,Deposit,682.20,
1336,1220414105,Deposit,362.75,
1337,239882893,Deposit,724.11,
1337,1220414105,Deposit,383.86,
1337,359191676,Transfer,951.19,1746943939
1338,1804289383,Transfer,934.84,1714636915
1338,846930886,Deposit,409.06,
1338,696739071,Withdraw,881.62,
1338,359191676,Transfer,757.31,239882893
1338,247842263,Deposit,730.42,
1339,846930886,Deposit,26.50,
1339,239882893,Transfer,916.70,1714636915
1340,1681692777,Deposit,2.30,
1340,1746943939,Transfer,423.82,1714636915
1340,696739071,Transfer,598.09,247842263
1340,1220414105,Deposit,287.13,
1340,359191676,Transfer,353.68,239882893
1341,1804289383,Withdraw,952.07,
1341,359191676,Transfer,79.45,846930886
1342,239882893,Transfer,783.76,1714636915
1342,1746943939,Deposit,389.69,
1342,359191676,Transfer,954.79,247842263
1343,1804289383,Deposit,963.77,
1343,846930886,Withdraw,584.45,
1343,696739071,Deposit,581.10,
1343,1220414105,Withdraw,43.21,
1343,247842263,Transfer,809.34,239882893
1344,1804289383,Deposit,31.93,
1344,1746943939,Transfer,608.40,359191676
1344,696739071,Withdraw,269.86,
1344,1220414105,Transfer,603.29,239882893
1344,247842263,Deposit,15.06,
1345,1804289383,Withdraw,524.63,
1345,846930886,Deposit,237.40,
1345,1714636915,Deposit,109.36,
